ID,gender,eventNum,order,partnerID,match,int_corr,samerace,partnerAge,partnerRace,parterPrefAttractive,partnerPrefSincere,partnerPrefIntelligent,partnerPrefFun,partnerPrefAmbitious,partnerPrefSharedInterests,partnerDecision,pRatingAttractive,pRatingSincere,pRatingIntelligent,pRatingFun,pRatingAmbitious,pRatingSharedInterests,pLike,pChanceYes,pMetBefore,age,field,field_cd,race,imprace,imprelig,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1
487,1,19,10,478,0,0.04,0,26,2,20,20,10,20,10,20,0,5,5,5,5,5,5,5,,2,24,Classics,6,4,1,1,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5
487,1,19,15,479,0,-0.29,0,27,2,15,15,20,20,15,15,0,2,9,8,2,4,2,4,5,2,24,Classics,6,4,1,1,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5
487,1,19,4,480,0,-0.07,0,26,2,16,18,18,20,12,16,0,2,3,5,1,2,2,4,1,2,24,Classics,6,4,1,1,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5
488,1,19,6,466,0,0.31,0,24,2,10,20,20,15,20,15,0,2,6,7,5,7,2,5,5,2,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
488,1,19,13,467,0,0.49,0,24,2,20,20,20,20,20,0,0,6,7,8,9,9,7,6,4,2,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
488,1,19,9,468,0,0.33,0,25,6,15,25,15,15,15,15,0,4,8,8,5,5,3,5,7,2,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
488,1,19,8,469,0,0.31,1,25,4,20,10,20,20,10,20,1,4,7,6,6,5,7,7,7,2,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
488,1,19,1,470,1,0.56,1,29,4,10,20,25,25,10,10,1,5,5,5,8,5,5,7,7,2,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
488,1,19,15,471,0,0.69,1,30,4,15,15,25,10,15,20,0,4,2,4,3,7,2,1,1,2,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
488,1,19,4,472,0,0.19,0,25,3,10,25,25,20,10,10,0,2,3,3,4,4,2,2,8,2,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
488,1,19,12,473,0,0.48,1,34,4,15,20,20,15,15,15,1,8,8,8,8,10,7,8,7,2,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
488,1,19,11,474,0,0.02,0,30,1,15,20,10,30,5,20,0,5,8,9,6,8,5,6,10,2,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
488,1,19,3,475,0,0.61,0,27,3,10,15,30,10,15,20,0,4,4,6,4,4,4,5,6,2,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
488,1,19,2,476,0,0.31,0,25,2,20,20,20,15,15,10,0,6,5,6,5,4,3,4,3,2,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
488,1,19,7,477,0,-0.02,0,27,3,16,19,16,17,15,17,0,6,6,8,7,9,,6,5,2,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
488,1,19,5,478,0,-0.19,0,26,2,20,20,10,20,10,20,0,7,6,5,7,7,5,,,,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
488,1,19,10,479,0,-0.03,0,27,2,15,15,20,20,15,15,0,4,6,8,4,9,2,3,8,2,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
488,1,19,14,480,1,0.11,0,26,2,16,18,18,20,12,16,1,7,9,9,8,8,7,7,10,2,29,Business,8,4,1,1,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8
489,1,19,7,466,0,-0.03,1,24,2,10,20,20,15,20,15,0,5,6,6,5,5,3,5,4,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
489,1,19,14,467,1,0.06,1,24,2,20,20,20,20,20,0,1,9,9,9,10,10,8,8,5,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
489,1,19,10,468,0,-0.16,0,25,6,15,25,15,15,15,15,0,8,7,7,6,7,6,7,7,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
489,1,19,9,469,1,-0.17,0,25,4,20,10,20,20,10,20,1,7,4,5,8,5,7,6,9,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
489,1,19,2,470,1,0.26,0,29,4,10,20,25,25,10,10,1,7,7,5,7,5,7,8,5,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
489,1,19,1,471,1,0.04,0,30,4,15,15,25,10,15,20,1,7,7,7,7,7,6,7,7,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
489,1,19,5,472,0,0.25,0,25,3,10,25,25,20,10,10,0,7,6,5,7,6,7,5,7,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
489,1,19,13,473,0,0.07,0,34,4,15,20,20,15,15,15,1,9,9,9,8,9,7,9,7,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
489,1,19,12,474,1,-0.07,0,30,1,15,20,10,30,5,20,1,10,9,9,9,8,9,9,10,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
489,1,19,4,475,1,0.34,0,27,3,10,15,30,10,15,20,1,7,4,6,6,,5,5,5,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
489,1,19,3,476,0,0.06,1,25,2,20,20,20,15,15,10,1,7,6,6,5,5,4,5,5,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
489,1,19,8,477,0,0.12,0,27,3,16,19,16,17,15,17,1,7,6,8,8,7,,7,6,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
489,1,19,6,478,1,-0.07,1,26,2,20,20,10,20,10,20,1,8,7,7,7,7,7,7,,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
489,1,19,11,479,0,-0.07,1,27,2,15,15,20,20,15,15,0,5,8,8,7,9,3,6,8,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
489,1,19,15,480,1,0.08,1,26,2,16,18,18,20,12,16,1,9,8,8,7,7,9,8,7,2,28,Business,8,2,6,5,20,10,20,20,20,0,20,20,20,20,20,0,6,8,8,9,10
490,1,19,13,466,0,0.43,1,24,2,10,20,20,15,20,15,0,0,4,6,4,5,2,2,5,2,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
490,1,19,5,467,1,0.7,1,24,2,20,20,20,20,20,0,1,8,10,10,10,10,9,8,5,2,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
490,1,19,1,468,0,0.65,0,25,6,15,25,15,15,15,15,0,3,8,8,4,8,8,6,7,2,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
490,1,19,15,469,0,0.23,0,25,4,20,10,20,20,10,20,0,3,9,6,7,,3,7,5,2,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
490,1,19,8,470,0,0.78,0,29,4,10,20,25,25,10,10,0,2,4,6,4,3,2,2,2,2,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
490,1,19,7,471,0,0.59,0,30,4,15,15,25,10,15,20,0,4,6,6,5,5,4,3,2,2,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
490,1,19,11,472,0,0.31,0,25,3,10,25,25,20,10,10,0,2,3,4,4,6,5,5,8,2,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
490,1,19,4,473,0,0.91,0,34,4,15,20,20,15,15,15,1,8,8,10,10,9,9,8,6,2,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
490,1,19,3,474,0,-0.04,0,30,1,15,20,10,30,5,20,0,4,5,9,7,8,5,5,5,2,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
490,1,19,10,475,0,0.53,0,27,3,10,15,30,10,15,20,0,3,3,4,3,3,3,3,4,2,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
490,1,19,9,476,0,0.11,1,25,2,20,20,20,15,15,10,0,,5,8,6,7,3,5,4,2,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
490,1,19,14,477,0,0.12,0,27,3,16,19,16,17,15,17,0,6,8,8,8,7,5,7,6,2,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
490,1,19,12,478,0,0.15,1,26,2,20,20,10,20,10,20,0,,,,,,,,,,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
490,1,19,2,479,0,-0.09,1,27,2,15,15,20,20,15,15,0,2,8,7,5,5,0,2,6,2,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
490,1,19,6,480,0,0.19,1,26,2,16,18,18,20,12,16,0,3,8,6,6,6,7,6,4,2,29,film,14,2,6,1,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6
491,1,19,8,466,0,0.35,0,24,2,10,20,20,15,20,15,0,5,4,5,5,5,3,3,2,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
491,1,19,15,467,1,0.61,0,24,2,20,20,20,20,20,0,1,9,10,10,10,10,9,8,5,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
491,1,19,11,468,0,0.47,0,25,6,15,25,15,15,15,15,0,8,8,7,6,6,5,5,5,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
491,1,19,10,469,1,-0.22,0,25,4,20,10,20,20,10,20,1,8,8,8,8,8,5,8,5,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
491,1,19,3,470,1,0.23,0,29,4,10,20,25,25,10,10,1,7,6,8,5,5,4,7,5,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
491,1,19,2,471,0,0.19,0,30,4,15,15,25,10,15,20,1,8,7,7,8,8,8,7,6,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
491,1,19,6,472,0,0.57,1,25,3,10,25,25,20,10,10,1,5,3,9,10,9,7,7,8,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
491,1,19,14,473,0,0.23,0,34,4,15,20,20,15,15,15,1,9,9,9,9,10,8,8,7,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
491,1,19,13,474,0,0.78,0,30,1,15,20,10,30,5,20,1,9,8,8,7,7,5,,,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
491,1,19,5,475,0,0.3,1,27,3,10,15,30,10,15,20,1,8,5,7,7,7,6,5,5,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
491,1,19,4,476,0,0.6,0,25,2,20,20,20,15,15,10,0,9,5,7,8,6,6,6,5,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
491,1,19,9,477,0,0.59,1,27,3,16,19,16,17,15,17,1,9,7,8,8,8,6,7,5,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
491,1,19,7,478,1,0.3,0,26,2,20,20,10,20,10,20,1,9,8,9,9,9,9,9,,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
491,1,19,12,479,0,0.45,0,27,2,15,15,20,20,15,15,1,7,6,8,7,9,4,7,8,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
491,1,19,1,480,0,0.54,0,26,2,16,18,18,20,12,16,1,5,7,7,7,7,,,,2,29,MBA,8,3,3,3,30,10,25,20,8,7,50,10,10,20,5,5,7,7,7,7,7
492,1,19,1,466,0,0.16,0,24,2,10,20,20,15,20,15,0,7,6,8,5,7,1,5,5,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
492,1,19,8,467,1,0.12,0,24,2,20,20,20,20,20,0,1,8,10,10,9,9,9,8,5,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
492,1,19,4,468,1,0.16,1,25,6,15,25,15,15,15,15,1,9,8,8,8,8,8,7,6,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
492,1,19,3,469,1,0.27,0,25,4,20,10,20,20,10,20,1,9,8,8,9,7,8,8,8,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
492,1,19,11,470,0,0.11,0,29,4,10,20,25,25,10,10,0,3,5,4,5,2,3,6,4,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
492,1,19,10,471,0,0.17,0,30,4,15,15,25,10,15,20,0,6,6,7,6,6,6,3,2,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
492,1,19,14,472,1,0.12,0,25,3,10,25,25,20,10,10,1,10,9,10,10,10,10,10,10,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
492,1,19,7,473,0,-0.16,0,34,4,15,20,20,15,15,15,1,8,10,10,8,9,9,9,7,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
492,1,19,6,474,1,0.32,0,30,1,15,20,10,30,5,20,1,8,7,7,9,7,8,7,10,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
492,1,19,13,475,1,0.09,0,27,3,10,15,30,10,15,20,1,6,4,5,5,6,6,5,5,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
492,1,19,12,476,0,0.27,0,25,2,20,20,20,15,15,10,1,8,6,7,7,5,4,7,5,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
492,1,19,2,477,0,0.32,0,27,3,16,19,16,17,15,17,1,8,7,8,8,8,,8,6,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
492,1,19,15,478,0,0.35,0,26,2,20,20,10,20,10,20,0,9,9,9,9,8,9,9,,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
492,1,19,5,479,0,0.54,0,27,2,15,15,20,20,15,15,0,4,7,8,4,5,2,5,5,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
492,1,19,9,480,1,0.54,0,26,2,16,18,18,20,12,16,1,7,7,9,9,8,8,,,2,30,physics,10,6,1,1,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10
493,1,19,9,466,0,-0.01,0,24,2,10,20,20,15,20,15,0,6,5,8,7,6,3,,,2,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
493,1,19,1,467,0,-0.01,0,24,2,20,20,20,20,20,0,1,9,10,8,10,9,8,7,5,2,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
493,1,19,12,468,0,0.07,0,25,6,15,25,15,15,15,15,1,8,8,7,6,5,4,7,6,2,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
493,1,19,11,469,1,0.67,1,25,4,20,10,20,20,10,20,1,9,9,7,8,5,8,8,8,2,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
493,1,19,4,470,0,0.01,1,29,4,10,20,25,25,10,10,0,3,7,2,3,3,3,5,3,2,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
493,1,19,3,471,0,0.2,1,30,4,15,15,25,10,15,20,0,6,8,6,6,6,6,5,5,2,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
493,1,19,7,472,0,-0.04,0,25,3,10,25,25,20,10,10,1,6,8,8,8,10,5,7,7,2,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
493,1,19,15,473,0,-0.09,1,34,4,15,20,20,15,15,15,1,7,8,8,8,8,7,8,7,2,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
493,1,19,14,474,0,-0.21,0,30,1,15,20,10,30,5,20,0,9,8,8,9,8,7,8,10,2,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
493,1,19,6,475,0,0.11,0,27,3,10,15,30,10,15,20,1,8,5,7,7,7,7,7,5,2,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
493,1,19,5,476,0,-0.05,0,25,2,20,20,20,15,15,10,0,,,,,,,,,,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
493,1,19,10,477,0,0,0,27,3,16,19,16,17,15,17,1,8,6,6,7,7,,7,5,2,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
493,1,19,8,478,0,-0.05,0,26,2,20,20,10,20,10,20,0,9,9,9,9,10,9,9,,2,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
493,1,19,13,479,0,0.16,0,27,2,15,15,20,20,15,15,1,7,6,7,7,9,5,6,7,2,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
493,1,19,2,480,0,-0.14,0,26,2,16,18,18,20,12,16,1,7,9,8,7,,,,,2,20,Public Administration,13,4,1,1,30,10,10,30,10,10,25,25,10,20,10,10,7,7,8,8,8
494,1,19,10,466,0,0.25,1,24,2,10,20,20,15,20,15,0,4,8,7,7,6,7,7,6,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
494,1,19,2,467,0,0.29,1,24,2,20,20,20,20,20,0,1,8,10,10,10,9,10,8,5,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
494,1,19,13,468,1,0.26,0,25,6,15,25,15,15,15,15,1,5,7,7,6,6,4,7,6,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
494,1,19,12,469,0,0.66,0,25,4,20,10,20,20,10,20,0,4,8,8,7,,4,7,6,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
494,1,19,5,470,0,0.68,0,29,4,10,20,25,25,10,10,0,3,7,4,4,3,3,6,3,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
494,1,19,4,471,0,0.39,0,30,4,15,15,25,10,15,20,0,6,7,8,6,6,6,4,4,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
494,1,19,8,472,0,0.42,0,25,3,10,25,25,20,10,10,1,7,6,8,6,8,7,7,6,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
494,1,19,1,473,0,0.34,0,34,4,15,20,20,15,15,15,1,10,9,10,10,10,9,10,8,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
494,1,19,15,474,1,-0.06,0,30,1,15,20,10,30,5,20,1,9,9,9,9,6,5,9,9,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
494,1,19,7,475,0,0.5,0,27,3,10,15,30,10,15,20,0,4,3,4,4,4,4,4,4,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
494,1,19,6,476,0,0.12,1,25,2,20,20,20,15,15,10,0,5,4,6,4,4,3,4,3,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
494,1,19,11,477,0,0.29,0,27,3,16,19,16,17,15,17,1,7,6,7,7,7,,6,5,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
494,1,19,9,478,0,0.3,1,26,2,20,20,10,20,10,20,0,5,8,9,8,8,8,8,,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
494,1,19,14,479,0,0.27,1,27,2,15,15,20,20,15,15,0,3,8,7,5,7,2,5,4,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
494,1,19,3,480,0,0.34,1,26,2,16,18,18,20,12,16,1,6,7,9,8,6,9,,,2,30,journalism,6,2,2,8,25,25,25,25,0,0,45,2,5,8,20,20,9,10,10,10,7
495,1,19,14,466,0,-0.05,0,24,2,10,20,20,15,20,15,0,5,2,3,6,2,5,5,7,2,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
495,1,19,6,467,1,-0.01,0,24,2,20,20,20,20,20,0,1,7,8,9,9,8,9,7,5,2,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
495,1,19,2,468,0,-0.07,1,25,6,15,25,15,15,15,15,0,4,7,7,7,7,6,5,6,2,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
495,1,19,1,469,0,-0.19,0,25,4,20,10,20,20,10,20,0,4,4,8,6,7,3,6,2,2,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
495,1,19,9,470,1,-0.18,0,29,4,10,20,25,25,10,10,1,4,4,6,9,2,4,7,5,2,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
495,1,19,8,471,0,-0.22,0,30,4,15,15,25,10,15,20,0,5,5,5,6,4,3,2,1,2,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
495,1,19,12,472,0,0.09,0,25,3,10,25,25,20,10,10,0,3,4,6,,6,6,8,9,2,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
495,1,19,5,473,0,0.03,0,34,4,15,20,20,15,15,15,1,8,8,10,10,9,8,8,6,2,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
495,1,19,4,474,0,-0.04,0,30,1,15,20,10,30,5,20,0,9,10,8,10,6,,8,9,,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
495,1,19,11,475,0,0.09,0,27,3,10,15,30,10,15,20,0,4,3,4,5,3,4,4,5,2,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
495,1,19,10,476,0,-0.08,0,25,2,20,20,20,15,15,10,0,4,3,5,7,3,2,3,3,2,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
495,1,19,15,477,0,0.29,0,27,3,16,19,16,17,15,17,0,6,7,8,8,7,,6,5,2,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
495,1,19,13,478,0,0.07,0,26,2,20,20,10,20,10,20,0,5,5,5,4,4,3,4,,2,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
495,1,19,3,479,0,0.07,0,27,2,15,15,20,20,15,15,0,2,6,5,6,4,1,2,8,2,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
495,1,19,7,480,0,-0.19,0,26,2,16,18,18,20,12,16,0,2,7,7,6,6,8,,,2,32,Theater,15,6,5,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9
496,0,20,6,502,0,-0.16,1,26,4,40,20,20,20,0,0,1,8,8,8,7,,6,7,7,1,23,Engineering,5,4,1,1,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,8
496,0,20,2,503,0,0.24,0,25,2,30,30,40,0,0,0,1,8,8,10,6,5,7,9,6,2,23,Engineering,5,4,1,1,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,8
496,0,20,1,504,0,0.31,0,23,2,30,0,30,15,15,10,1,8,10,10,8,7,7,8,8,2,23,Engineering,5,4,1,1,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,8
496,0,20,7,505,1,0.48,1,27,4,20,14,18,16,16,16,1,8,9,8,7,7,6,8,6,2,23,Engineering,5,4,1,1,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,8
496,0,20,5,506,0,0.74,1,24,4,15,15,20,15,15,20,1,6,7,7,5,,4,5,6,2,23,Engineering,5,4,1,1,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,8
496,0,20,4,507,0,0.58,1,24,4,20,20,20,20,20,0,0,5,9,9,,8,6,7,5,2,23,Engineering,5,4,1,1,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,8
496,0,20,3,508,0,0.13,1,36,4,18,10,18,18,18,18,1,6,7,6,6,6,8,7,6,2,23,Engineering,5,4,1,1,20,30,20,20,10,0,30,10,20,30,0,10,5,8,6,9,8
497,0,20,1,502,0,-0.36,0,26,4,40,20,20,20,0,0,1,9,8,8,8,8,8,9,10,1,24,Biology PhD,10,2,5,5,10,20,20,20,20,10,30,10,10,20,10,20,8,10,10,9,8
497,0,20,4,503,0,0.67,1,25,2,30,30,40,0,0,0,0,5,6,6,7,6,4,5,4,1,24,Biology PhD,10,2,5,5,10,20,20,20,20,10,30,10,10,20,10,20,8,10,10,9,8
497,0,20,3,504,0,0.48,1,23,2,30,0,30,15,15,10,1,7,7,7,7,7,7,6,5,2,24,Biology PhD,10,2,5,5,10,20,20,20,20,10,30,10,10,20,10,20,8,10,10,9,8
497,0,20,2,505,0,0.53,0,27,4,20,14,18,16,16,16,0,7,9,8,7,8,7,7,4,2,24,Biology PhD,10,2,5,5,10,20,20,20,20,10,30,10,10,20,10,20,8,10,10,9,8
